Invoice,Chk/Ref,Type,Order,Customer,Amount,Date,Due Date,Paid Date
147766,0,Invoices,S031012,Cust7,292.00,9/21/2011,10/21/2011,11/10/2011
147768,0,Invoices,S031032,Cust7,933.18,9/21/2011,10/21/2011,11/10/2011
147894,0,Invoices,S031165,Cust7,536.50,9/30/2011,10/30/2011,11/21/2011
148060,0,Invoices,S031166,Cust7,"4,060.00",10/14/2011,11/13/2011,12/9/2011
148155,0,Invoices,S031268,Cust7,"14,482.38",10/21/2011,11/20/2011,1/23/2012
148158,0,Invoices,S031304,Cust7,"1,909.92",10/21/2011,11/20/2011,12/27/2011
148165,0,Invoices,S031480,Cust7,"2,359.28",10/21/2011,11/20/2011,12/27/2011
148185,0,Invoices,S031402,Cust7,662.88,10/24/2011,11/23/2011,12/27/2011
148245,0,Invoices,S031402,Cust7,714.30,10/27/2011,11/26/2011,1/3/2012
149185,0,Invoices,S032070,Cust7,"3,494.41",1/23/2012,2/22/2012,3/2/2012
149672,0,Invoices,S032431,Cust7,"1,997.89",3/2/2012,4/1/2012,4/16/2012
150131,0,Invoices,S032668,Cust7,"4,084.90",4/10/2012,5/10/2012,6/1/2012
150181,0,Invoices,S032670,Cust7,"1,620.50",4/13/2012,5/13/2012,6/4/2012
150258,0,Invoices,S032670,Cust7,"2,149.70",4/20/2012,5/20/2012,6/4/2012
150268,0,Invoices,S032765,Cust7,608.00,4/20/2012,5/20/2012,6/4/2012
150298,0,Invoices,S032671,Cust7,"19,460.00",4/23/2012,5/23/2012,6/4/2012
150299,0,Invoices,S032669,Cust7,"9,726.00",4/23/2012,5/23/2012,6/4/2012
150386,0,Invoices,S032775,Cust7,"1,952.06",4/30/2012,5/30/2012,6/15/2012
150438,0,Invoices,S032776,Cust7,"2,565.00",5/2/2012,6/1/2012,6/18/2012
150439,0,Invoices,S032790,Cust7,840.00,5/2/2012,6/1/2012,6/18/2012
150516,0,Invoices,S032788,Cust7,"1,738.80",5/9/2012,6/8/2012,6/21/2012
150517,0,Invoices,S032789,Cust7,544.68,5/9/2012,6/8/2012,6/21/2012
150649,0,Invoices,S032881,Cust7,"3,894.24",5/21/2012,6/20/2012,7/2/2012
150650,0,Invoices,S032923,Cust7,"2,941.44",5/21/2012,6/20/2012,6/27/2012
150652,0,Invoices,S033014,Cust7,"1,416.70",5/21/2012,6/20/2012,7/2/2012
150661,0,Invoices,S033015,Cust7,"1,714.00",5/21/2012,6/20/2012,7/2/2012
150691,0,Invoices,S032872,Cust7,731.94,5/22/2012,6/21/2012,7/2/2012
150711,0,Invoices,S032986,Cust7,"4,650.00",5/22/2012,6/21/2012,7/2/2012
150712,0,Invoices,S032873,Cust7,748.00,5/22/2012,6/21/2012,7/2/2012
150873,0,Invoices,S032600,Cust7,"13,033.64",6/5/2012,7/5/2012,7/16/2012
150951,0,Invoices,S032601,Cust7,"15,358.00",6/8/2012,7/8/2012,7/23/2012
150952,0,Invoices,S032882,Cust7,"18,225.00",6/8/2012,7/8/2012,7/26/2012
151149,0,Invoices,S033360,Cust7,"2,266.72",6/25/2012,7/25/2012,7/26/2012
151156,0,Invoices,S033361,Cust7,"2,248.00",6/25/2012,7/25/2012,7/26/2012
151328,0,Invoices,S033401,Cust7,"1,168.56",7/6/2012,8/5/2012,8/6/2012
151334,0,Invoices,S033525,Cust7,527.04,7/6/2012,8/5/2012,8/6/2012
151335,0,Invoices,S033526,Cust7,"2,430.00",7/6/2012,8/5/2012,8/6/2012
151420,0,Invoices,S033440,Cust7,"5,040.00",7/11/2012,8/10/2012,8/20/2012
151734,0,Invoices,S033654,Cust7,"1,220.28",7/31/2012,8/30/2012,8/27/2012
151914,0,Invoices,S033655,Cust7,"3,600.00",8/16/2012,9/15/2012,9/17/2012
152543,0,Invoices,S034206,Cust7,"2,666.64",10/5/2012,11/4/2012,11/26/2012
152545,0,Invoices,S034207,Cust7,"17,370.00",10/5/2012,11/4/2012,12/12/2012
152611,0,Invoices,S034207,Cust7,"6,369.00",10/11/2012,11/10/2012,12/12/2012
152650,0,Invoices,S034423,Cust7,"6,644.98",10/15/2012,11/14/2012,12/12/2012
152656,0,Invoices,S034258,Cust7,"7,000.00",10/15/2012,11/14/2012,12/12/2012
152662,0,Invoices,S034206,Cust7,"9,740.52",10/16/2012,11/15/2012,12/14/2012
152675,0,Invoices,S034207,Cust7,"18,696.00",10/16/2012,11/15/2012,12/17/2012
152876,0,Invoices,S034408,Cust7,"1,679.28",11/2/2012,12/2/2012,12/21/2012
152880,0,Invoices,S034507,Cust7,"3,837.12",11/2/2012,12/2/2012,12/21/2012
152925,0,Invoices,S034409,Cust7,"4,702.00",11/6/2012,12/6/2012,12/21/2012
153096,0,Invoices,S034508,Cust7,"7,032.00",11/19/2012,12/19/2012,12/31/2012
153114,0,Invoices,S034760,Cust7,"1,204.80",11/21/2012,12/21/2012,12/31/2012
153207,0,Invoices,S034618,Cust7,"2,244.80",11/30/2012,12/30/2012,12/31/2012
153318,0,Invoices,S034619,Cust7,"7,008.00",12/10/2012,1/9/2013,2/4/2013
153320,0,Invoices,S034741,Cust7,"13,608.00",12/10/2012,1/9/2013,2/4/2013
153347,0,Invoices,S034769,Cust7,"13,806.48",12/12/2012,1/11/2013,2/4/2013
153349,0,Invoices,S034830,Cust7,"1,234.24",12/12/2012,1/11/2013,2/4/2013
153352,0,Invoices,S034619,Cust7,"4,672.00",12/12/2012,1/11/2013,2/8/2013
153353,0,Invoices,S034741,Cust7,"9,720.00",12/12/2012,1/11/2013,2/8/2013
153414,0,Invoices,S034741,Cust7,"3,078.00",12/17/2012,1/16/2013,2/4/2013
153732,0,Invoices,S035078,Cust7,"7,277.65",1/16/2013,2/15/2013,3/11/2013
153839,0,Invoices,S035169,Cust7,"9,585.00",1/24/2013,2/23/2013,4/1/2013
153841,0,Invoices,S035168,Cust7,"1,644.60",1/24/2013,2/23/2013,3/22/2013
153916,0,Invoices,S035198,Cust7,"4,624.50",1/31/2013,3/2/2013,3/22/2013
153940,0,Invoices,S035199,Cust7,"8,700.00",2/1/2013,3/3/2013,3/22/2013
154016,0,Invoices,S035369,Cust7,750.90,2/7/2013,3/9/2013,3/22/2013
154409,0,Invoices,S035501,Cust7,"37,996.00",3/19/2013,4/18/2013,4/19/2013
154455,0,Invoices,S035477,Cust7,"18,066.00",3/22/2013,4/21/2013,4/22/2013
154533,0,Invoices,S035477,Cust7,"3,204.00",3/29/2013,4/28/2013,4/22/2013
145198,0,Invoices,S029418,Cust8,50.00,3/9/2011,5/8/2011,5/16/2011
145261,0,Invoices,S029172,Cust8,"1,820.40",3/14/2011,5/13/2011,5/16/2011
145264,0,Invoices,S029286,Cust8,563.04,3/14/2011,5/13/2011,5/16/2011
145265,0,Invoices,S029287,Cust8,"3,503.10",3/14/2011,5/13/2011,5/16/2011
145269,0,Invoices,S029445,Cust8,"1,663.96",3/14/2011,5/13/2011,5/16/2011
145270,0,Invoices,S029447,Cust8,"4,794.84",3/14/2011,5/13/2011,5/16/2011
145341,0,Invoices,S029431,Cust8,"1,560.12",3/18/2011,5/17/2011,5/23/2011
145344,0,Invoices,S029543,Cust8,771.36,3/18/2011,5/17/2011,5/23/2011
145486,0,Invoices,S029422,Cust8,"3,610.18",3/29/2011,5/28/2011,6/6/2011
145504,0,Invoices,S029547,Cust8,"2,011.08",3/30/2011,5/29/2011,6/6/2011
145792,0,Invoices,S029838,Cust8,"13,147.11",4/19/2011,6/18/2011,6/27/2011
145812,0,Invoices,S029838,Cust8,"2,931.37",4/20/2011,6/19/2011,6/27/2011
145969,0,Invoices,S029819,Cust8,270.40,5/3/2011,7/2/2011,7/11/2011
145981,0,Invoices,S029912,Cust8,"2,530.80",5/4/2011,7/3/2011,7/11/2011
146152,0,Invoices,S029913,Cust8,"11,199.03",5/17/2011,7/16/2011,7/25/2011
146156,0,Invoices,S030052,Cust8,"3,059.84",5/17/2011,7/16/2011,7/25/2011
146386,0,Invoices,S030189,Cust8,"26,977.65",6/7/2011,8/6/2011,8/15/2011
146423,0,Invoices,S030189,Cust8,"5,748.57",6/10/2011,8/9/2011,8/15/2011
146475,0,Invoices,S030189,Cust8,870.49,6/15/2011,8/14/2011,8/22/2011
146476,0,Invoices,S030306,Cust8,766.83,6/15/2011,8/14/2011,8/22/2011
146521,0,Invoices,S030189,Cust8,48.73,6/20/2011,8/19/2011,8/22/2011
146522,0,Invoices,S030188,Cust8,"61,076.46",6/20/2011,8/19/2011,8/22/2011
146741,0,Invoices,S030389,Cust8,"6,705.36",7/7/2011,9/5/2011,9/12/2011
146742,0,Invoices,S030403,Cust8,"1,112.00",7/7/2011,9/5/2011,9/12/2011
146743,0,Invoices,S030404,Cust8,"3,082.56",7/7/2011,9/5/2011,9/12/2011
146744,0,Invoices,S030422,Cust8,434.04,7/7/2011,9/5/2011,9/12/2011
146853,0,Invoices,S030374,Cust8,"1,984.20",7/18/2011,9/16/2011,9/19/2011
146854,0,Invoices,S030405,Cust8,"15,181.08",7/18/2011,9/16/2011,9/19/2011
147025,0,Invoices,S030376,Cust8,"2,003.76",7/29/2011,9/27/2011,10/3/2011
147026,0,Invoices,S030406,Cust8,"1,968.20",7/29/2011,9/27/2011,10/3/2011
147033,0,Invoices,S030657,Cust8,731.98,7/29/2011,9/27/2011,10/3/2011
147034,0,Invoices,S030665,Cust8,545.12,7/29/2011,9/27/2011,10/3/2011
147118,0,Invoices,S030721,Cust8,558.08,8/4/2011,10/3/2011,10/10/2011
147120,0,Invoices,S030784,Cust8,188.26,8/4/2011,10/3/2011,10/10/2011
147212,0,Invoices,S030803,Cust8,"25,966.72",8/10/2011,10/9/2011,10/17/2011
147357,0,Invoices,S030667,Cust8,"4,358.50",8/22/2011,10/21/2011,10/24/2011
147360,0,Invoices,S030803,Cust8,181.76,8/22/2011,10/21/2011,10/24/2011
147361,0,Invoices,S030843,Cust8,139.84,8/22/2011,10/21/2011,10/24/2011
147433,0,Invoices,S030767,Cust8,"27,460.08",8/26/2011,10/25/2011,10/31/2011
147434,0,Invoices,S030768,Cust8,"5,477.76",8/26/2011,10/25/2011,10/31/2011
147441,0,Invoices,S030922,Cust8,"14,652.12",8/26/2011,10/25/2011,10/31/2011
147529,0,Invoices,S030666,Cust8,"1,499.58",9/1/2011,10/31/2011,11/7/2011
147530,0,Invoices,S030768,Cust8,"21,119.94",9/1/2011,10/31/2011,11/7/2011
147531,0,Invoices,S030922,Cust8,753.28,9/1/2011,10/31/2011,11/7/2011
147552,0,Invoices,S030768,Cust8,"15,843.28",9/6/2011,11/5/2011,11/14/2011
147587,0,Invoices,S030768,Cust8,"11,563.89",9/8/2011,11/7/2011,11/14/2011
147661,0,Invoices,S030919,Cust8,"9,484.02",9/14/2011,11/13/2011,11/21/2011
147822,0,Invoices,S031082,Cust8,323.20,9/26/2011,11/25/2011,11/28/2011
147824,0,Invoices,S031154,Cust8,"3,098.52",9/26/2011,11/25/2011,11/28/2011
147924,0,Invoices,S031050,Cust8,465.82,10/4/2011,12/3/2011,12/12/2011
147927,0,Invoices,S031085,Cust8,"1,014.32",10/4/2011,12/3/2011,12/12/2011
147931,0,Invoices,S031189,Cust8,"15,068.68",10/4/2011,12/3/2011,12/12/2011
147932,0,Invoices,S031191,Cust8,"3,407.25",10/4/2011,12/3/2011,12/12/2011
147933,0,Invoices,S031192,Cust8,"4,382.34",10/4/2011,12/3/2011,12/12/2011
147934,0,Invoices,S031222,Cust8,"2,142.78",10/4/2011,12/3/2011,12/12/2011
147937,0,Invoices,S031354,Cust8,25.43,10/4/2011,12/3/2011,12/12/2011
148040,0,Invoices,S031156,Cust8,"1,293.12",10/13/2011,12/12/2011,12/19/2011
148044,0,Invoices,S031312,Cust8,"23,639.28",10/13/2011,12/12/2011,12/19/2011
148045,0,Invoices,S031313,Cust8,"25,813.32",10/13/2011,12/12/2011,12/19/2011
148085,0,Invoices,S031310,Cust8,"8,798.20",10/17/2011,12/16/2011,12/27/2011
148086,0,Invoices,S031311,Cust8,"3,658.20",10/17/2011,12/16/2011,12/27/2011
148087,0,Invoices,S031312,Cust8,"4,049.50",10/17/2011,12/16/2011,12/27/2011
148127,0,Invoices,S031311,Cust8,"10,164.52",10/20/2011,12/19/2011,12/27/2011
148128,0,Invoices,S031358,Cust8,886.50,10/20/2011,12/19/2011,12/27/2011
148129,0,Invoices,S031373,Cust8,"4,006.58",10/20/2011,12/19/2011,12/27/2011
148199,0,Invoices,S031294,Cust8,"2,070.36",10/25/2011,12/24/2011,1/3/2012
148264,0,Invoices,S031397,Cust8,"4,474.54",10/28/2011,12/27/2011,1/3/2012
148337,0,Invoices,S031356,Cust8,"1,511.54",11/3/2011,1/2/2012,1/9/2012
148340,0,Invoices,S031396,Cust8,981.60,11/3/2011,1/2/2012,1/9/2012
148344,0,Invoices,S031561,Cust8,"2,372.92",11/3/2011,1/2/2012,1/9/2012
148345,0,Invoices,S031563,Cust8,"9,076.26",11/3/2011,1/2/2012,1/9/2012
148411,0,Invoices,S031437,Cust8,"4,499.58",11/10/2011,1/9/2012,1/20/2012
148507,0,Invoices,S031741,Cust8,232.99,11/18/2011,1/17/2012,1/23/2012
148567,0,Invoices,S031581,Cust8,"2,733.12",11/28/2011,1/27/2012,1/30/2012
148578,0,Invoices,S031726,Cust8,473.64,11/28/2011,1/27/2012,1/30/2012
148789,0,Invoices,S031826,Cust8,189.38,12/14/2011,2/12/2012,2/21/2012
148853,0,Invoices,S031768,Cust8,"22,519.90",12/20/2011,2/18/2012,3/5/2012
148927,0,Invoices,S031768,Cust8,334.95,12/28/2011,2/26/2012,3/5/2012
148928,0,Invoices,S031773,Cust8,"24,437.84",12/28/2011,2/26/2012,3/7/2012
148930,0,Invoices,S031928,Cust8,169.73,12/28/2011,2/26/2012,3/5/2012
148997,0,Invoices,S031773,Cust8,513.40,1/5/2012,3/5/2012,3/7/2012
148999,0,Invoices,S031829,Cust8,"1,938.90",1/5/2012,3/5/2012,3/7/2012
149000,0,Invoices,S031838,Cust8,"5,252.44",1/5/2012,3/5/2012,3/7/2012
149001,0,Invoices,S031839,Cust8,"2,130.48",1/5/2012,3/5/2012,3/7/2012
149110,0,Invoices,S031926,Cust8,998.26,1/16/2012,3/16/2012,3/7/2012
149136,0,Invoices,S031840,Cust8,"1,251.36",1/18/2012,3/18/2012,3/7/2012
149250,0,Invoices,S032122,Cust8,65.82,1/27/2012,3/27/2012,3/7/2012
149336,0,Invoices,S032190,Cust8,188.04,2/3/2012,4/3/2012,3/19/2012
149457,0,Invoices,S031927,Cust8,"6,672.60",2/14/2012,4/14/2012,3/19/2012
149459,0,Invoices,S032116,Cust8,"1,440.72",2/14/2012,4/14/2012,3/19/2012
149462,0,Invoices,S032189,Cust8,"16,619.96",2/14/2012,4/14/2012,3/19/2012
149542,0,Invoices,S032173,Cust8,"3,542.79",2/23/2012,4/23/2012,4/2/2012
149667,0,Invoices,S032358,Cust8,211.96,3/2/2012,5/1/2012,4/9/2012
149671,0,Invoices,S032406,Cust8,271.36,3/2/2012,5/1/2012,4/9/2012
149673,0,Invoices,S032441,Cust8,444.60,3/2/2012,5/1/2012,4/9/2012
149675,0,Invoices,S032490,Cust8,117.97,3/2/2012,5/1/2012,4/9/2012
149761,0,Invoices,S032262,Cust8,"1,064.70",3/9/2012,5/8/2012,4/16/2012
149796,0,Invoices,S032357,Cust8,"3,461.29",3/12/2012,5/11/2012,4/16/2012
149896,0,Invoices,S032594,Cust8,314.25,3/19/2012,5/18/2012,4/23/2012
149897,0,Invoices,S032595,Cust8,703.80,3/19/2012,5/18/2012,4/23/2012
149972,0,Invoices,S032474,Cust8,"4,602.10",3/26/2012,5/25/2012,4/30/2012
150081,0,Invoices,S032800,Cust8,100.00,4/4/2012,6/3/2012,5/7/2012
150082,0,Invoices,S032804,Cust8,50.00,4/4/2012,6/3/2012,5/7/2012
150259,0,Invoices,S032696,Cust8,"1,801.80",4/20/2012,6/19/2012,5/29/2012
150435,0,Invoices,S032990,Cust8,"2,546.67",5/2/2012,7/1/2012,6/4/2012
150634,0,Invoices,S033061,Cust8,140.17,5/17/2012,7/16/2012,6/25/2012
150694,0,Invoices,S033003,Cust8,"2,094.88",5/22/2012,7/21/2012,6/25/2012
150703,0,Invoices,S033120,Cust8,158.53,5/22/2012,7/21/2012,6/25/2012
150875,0,Invoices,S033059,Cust8,"7,289.52",6/5/2012,8/4/2012,7/9/2012
150982,0,Invoices,S033275,Cust8,380.70,6/12/2012,8/11/2012,7/16/2012
150983,0,Invoices,S033349,Cust8,"1,521.75",6/12/2012,8/11/2012,7/16/2012
150984,0,Invoices,S033351,Cust8,"1,130.22",6/12/2012,8/11/2012,7/16/2012
151146,0,Invoices,S033260,Cust8,"11,924.48",6/26/2012,8/25/2012,7/30/2012
151241,0,Invoices,S033260,Cust8,"1,565.84",6/29/2012,8/28/2012,8/6/2012
151244,0,Invoices,S033363,Cust8,"2,108.59",6/29/2012,8/28/2012,8/6/2012
151483,0,Invoices,S033495,Cust8,676.92,7/17/2012,9/15/2012,8/20/2012
151484,0,Invoices,S033496,Cust8,"11,028.12",7/17/2012,9/15/2012,8/20/2012
151485,0,Invoices,S033497,Cust8,"3,037.34",7/17/2012,9/15/2012,8/20/2012
151488,0,Invoices,S033554,Cust8,164.98,7/17/2012,9/15/2012,8/20/2012
151490,0,Invoices,S033620,Cust8,550.00,7/17/2012,9/15/2012,8/20/2012
151545,0,Invoices,S033557,Cust8,"2,016.00",7/19/2012,9/17/2012,8/20/2012
151688,0,Invoices,S033791,Cust8,"1,617.34",7/30/2012,9/28/2012,9/4/2012
151693,0,Invoices,S033848,Cust8,805.84,7/30/2012,9/28/2012,9/4/2012
151770,0,Invoices,S033631,Cust8,"1,280.34",8/3/2012,10/2/2012,9/10/2012
151846,0,Invoices,S033847,Cust8,711.10,8/9/2012,10/8/2012,9/17/2012
151998,0,Invoices,S033849,Cust8,"1,405.94",8/22/2012,10/21/2012,9/24/2012
152129,0,Invoices,S034080,Cust8,294.06,8/31/2012,10/30/2012,10/8/2012
152248,0,Invoices,S034097,Cust8,"1,548.00",9/11/2012,11/10/2012,10/15/2012
152646,0,Invoices,S034341,Cust8,"5,684.04",10/15/2012,12/14/2012,11/19/2012
152647,0,Invoices,S034342,Cust8,"3,483.16",10/15/2012,12/14/2012,11/19/2012
152648,0,Invoices,S034343,Cust8,130.80,10/15/2012,12/14/2012,11/19/2012
152649,0,Invoices,S034374,Cust8,610.40,10/15/2012,12/14/2012,11/19/2012
152727,0,Invoices,S034373,Cust8,525.89,10/19/2012,12/18/2012,11/26/2012
152728,0,Invoices,S034375,Cust8,"6,981.52",10/19/2012,12/18/2012,11/26/2012
152729,0,Invoices,S034376,Cust8,"4,476.45",10/19/2012,12/18/2012,11/26/2012
152735,0,Invoices,S034438,Cust8,939.06,10/19/2012,12/18/2012,11/26/2012
152736,0,Invoices,S034465,Cust8,559.90,10/19/2012,12/18/2012,11/26/2012
152801,0,Invoices,S034341,Cust8,"1,085.96",10/26/2012,12/25/2012,12/4/2012
152802,0,Invoices,S034376,Cust8,97.40,10/26/2012,12/25/2012,12/4/2012
152808,0,Invoices,S034464,Cust8,"1,217.48",10/26/2012,12/25/2012,12/4/2012
152809,0,Invoices,S034467,Cust8,738.60,10/26/2012,12/25/2012,12/4/2012
152814,0,Invoices,S034574,Cust8,75.00,10/26/2012,12/25/2012,12/4/2012
152920,0,Invoices,S034466,Cust8,"1,929.62",11/6/2012,1/5/2013,12/10/2012
152921,0,Invoices,S034629,Cust8,787.92,11/6/2012,1/5/2013,12/10/2012
152922,0,Invoices,S034631,Cust8,"1,663.58",11/6/2012,1/5/2013,12/10/2012
153061,0,Invoices,S034616,Cust8,"2,433.00",11/16/2012,1/15/2013,12/26/2012
153062,0,Invoices,S034660,Cust8,"4,469.25",11/16/2012,1/15/2013,12/26/2012
153065,0,Invoices,S034674,Cust8,"5,304.10",11/16/2012,1/15/2013,12/26/2012
153168,0,Invoices,S034870,Cust8,13.33,11/28/2012,1/27/2013,1/4/2013
153282,0,Invoices,S034630,Cust8,"3,815.00",12/7/2012,2/5/2013,1/14/2013
153283,0,Invoices,S034783,Cust8,"25,970.00",12/7/2012,2/5/2013,1/14/2013
153284,0,Invoices,S034801,Cust8,440.64,12/7/2012,2/5/2013,1/14/2013
153285,0,Invoices,S034802,Cust8,174.68,12/7/2012,2/5/2013,1/14/2013
153348,0,Invoices,S034784,Cust8,"24,062.85",12/12/2012,2/10/2013,1/21/2013
153434,0,Invoices,S034784,Cust8,"14,179.02",12/18/2012,2/16/2013,1/21/2013
153435,0,Invoices,S034786,Cust8,"1,983.78",12/18/2012,2/16/2013,1/21/2013
153534,0,Invoices,S034783,Cust8,"11,760.70",12/28/2012,2/26/2013,2/4/2013
153535,0,Invoices,S034784,Cust8,"20,813.13",12/28/2012,2/26/2013,2/4/2013
153536,0,Invoices,S035034,Cust8,125.00,12/28/2012,2/26/2013,2/4/2013
153767,0,Invoices,S034728,Cust8,"12,470.00",1/18/2013,3/19/2013,2/25/2013
153768,0,Invoices,S034781,Cust8,"39,106.97",1/18/2013,3/19/2013,2/25/2013
153817,0,Invoices,S034781,Cust8,"11,439.54",1/23/2013,3/24/2013,2/25/2013
153864,0,Invoices,S034728,Cust8,"15,076.64",1/28/2013,3/29/2013,3/4/2013
153893,0,Invoices,S035229,Cust8,75.00,1/30/2013,3/31/2013,3/4/2013
153896,0,Invoices,S035311,Cust8,587.04,1/30/2013,3/31/2013,3/4/2013
154069,0,Invoices,S035324,Cust8,"8,651.64",2/13/2013,4/14/2013,3/18/2013
154152,0,Invoices,S035404,Cust8,127.47,2/22/2013,4/23/2013,4/1/2013
154326,0,Invoices,S035460,Cust8,"4,519.81",3/11/2013,5/10/2013,4/15/2013
154372,0,Invoices,S035638,Cust8,125.00,3/15/2013,5/14/2013,4/22/2013
154879,0,Invoices,S035714,Cust8,"4,349.02",4/26/2013,6/25/2013,
154880,0,Invoices,S035792,Cust8,461.44,4/26/2013,6/25/2013,
154883,0,Invoices,S035961,Cust8,75.71,4/26/2013,6/25/2013,
145139,0,Invoices,S029284,Cust9,"39,195.70",3/4/2011,4/23/2011,4/27/2011
145434,0,Invoices,S029489,Cust9,"28,581.40",3/24/2011,5/13/2011,5/13/2011
145663,0,Invoices,S029489,Cust9,"3,408.40",4/11/2011,5/31/2011,6/17/2011
145665,0,Invoices,S029618,Cust9,"47,107.00",4/11/2011,5/31/2011,6/17/2011
145909,0,Invoices,S029802,Cust9,"37,026.10",4/28/2011,6/17/2011,6/24/2011
146077,0,Invoices,S029805,Cust9,"37,128.13",5/11/2011,6/30/2011,7/8/2011
146079,0,Invoices,S029910,Cust9,"3,152.00",5/11/2011,6/30/2011,6/24/2011
146083,0,Invoices,S029964,Cust9,"7,050.00",5/11/2011,6/30/2011,7/1/2011
146348,0,Invoices,S029806,Cust9,"36,174.00",6/3/2011,7/23/2011,7/11/2011
146496,0,Invoices,S029807,Cust9,"36,174.00",6/16/2011,8/5/2011,8/8/2011
146599,0,Invoices,S030278,Cust9,"46,205.60",6/24/2011,8/13/2011,8/29/2011
146799,0,Invoices,S030513,Cust9,"24,752.00",7/12/2011,8/31/2011,9/12/2011
146881,0,Invoices,S030338,Cust9,"44,509.30",7/20/2011,9/8/2011,9/26/2011
146947,0,Invoices,S030613,Cust9,"1,572.94",7/25/2011,9/13/2011,9/27/2011
147190,0,Invoices,S030606,Cust9,"46,615.90",8/9/2011,9/28/2011,10/4/2011
147335,0,Invoices,S030785,Cust9,"5,972.50",8/19/2011,10/8/2011,10/17/2011
147338,0,Invoices,S030807,Cust9,"6,940.40",8/19/2011,10/8/2011,10/17/2011
147339,0,Invoices,S030820,Cust9,405.00,8/19/2011,10/8/2011,10/17/2011
147662,0,Invoices,S030969,Cust9,"6,850.00",9/14/2011,11/3/2011,11/7/2011
147837,0,Invoices,S031104,Cust9,"23,404.50",9/27/2011,11/16/2011,11/8/2011
147992,0,Invoices,S031184,Cust9,"5,972.50",10/10/2011,11/29/2011,12/5/2011
148178,0,Invoices,S031184,Cust9,"24,588.50",10/24/2011,12/13/2011,12/5/2011
148181,0,Invoices,S031333,Cust9,"19,161.75",10/24/2011,12/13/2011,11/11/2011
148186,0,Invoices,S031413,Cust9,"8,958.75",10/24/2011,12/13/2011,12/5/2011
148349,0,Invoices,S031411,Cust9,"33,805.70",11/4/2011,12/24/2011,12/20/2011
148409,0,Invoices,S031418,Cust9,"41,247.30",11/10/2011,12/30/2011,1/4/2012
148537,0,Invoices,S031637,Cust9,"16,175.50",11/22/2011,1/11/2012,1/12/2012
148657,0,Invoices,S031699,Cust9,"5,972.50",12/5/2011,1/24/2012,1/20/2012
148719,0,Invoices,S031699,Cust9,"18,729.50",12/8/2011,1/27/2012,1/20/2012
148763,0,Invoices,S031844,Cust9,"20,406.00",12/12/2011,1/31/2012,1/20/2012
148946,0,Invoices,S031862,Cust9,"28,626.00",12/29/2011,2/17/2012,2/7/2012
149086,0,Invoices,S031960,Cust9,"41,296.20",1/12/2012,3/2/2012,3/8/2012
149090,0,Invoices,S032002,Cust9,"3,259.00",1/12/2012,3/2/2012,2/7/2012
149160,0,Invoices,S032017,Cust9,"48,878.50",1/23/2012,3/13/2012,3/20/2012
149231,0,Invoices,S032165,Cust9,456.90,1/26/2012,3/16/2012,3/27/2012
149232,0,Invoices,S032113,Cust9,863.20,1/26/2012,3/16/2012,3/27/2012
149233,0,Invoices,S032067,Cust9,"68,722.50",1/26/2012,3/16/2012,4/10/2012
149543,0,Invoices,S032251,Cust9,"19,394.25",2/23/2012,4/13/2012,4/20/2012
149545,0,Invoices,S032303,Cust9,838.60,2/23/2012,4/13/2012,4/20/2012
149665,0,Invoices,S032333,Cust9,"13,842.00",3/2/2012,4/21/2012,4/30/2012
149766,0,Invoices,S032382,Cust9,"9,141.50",3/9/2012,4/28/2012,5/8/2012
149834,0,Invoices,S032382,Cust9,"2,441.50",3/15/2012,5/4/2012,5/8/2012
149835,0,Invoices,S032447,Cust9,"20,062.65",3/15/2012,5/4/2012,5/8/2012
149838,0,Invoices,S032465,Cust9,"2,340.00",3/15/2012,5/4/2012,5/8/2012
149971,0,Invoices,S032456,Cust9,"25,344.70",3/26/2012,5/15/2012,5/9/2012
149979,0,Invoices,S032501,Cust9,"2,550.00",3/26/2012,5/15/2012,5/21/2012
150047,0,Invoices,S032659,Cust9,"3,350.00",3/30/2012,5/19/2012,5/21/2012
150048,0,Invoices,S032660,Cust9,"10,560.96",3/30/2012,5/19/2012,5/21/2012
150239,0,Invoices,S032660,Cust9,"5,101.50",4/19/2012,6/8/2012,7/11/2012
150294,0,Invoices,S032660,Cust9,"59,994.04",4/23/2012,6/12/2012,6/20/2012
150295,0,Invoices,S032695,Cust9,353.00,4/23/2012,6/12/2012,5/30/2012
150324,0,Invoices,S032751,Cust9,"12,020.00",4/25/2012,6/14/2012,6/20/2012
150476,0,Invoices,S032904,Cust9,"15,476.75",5/4/2012,6/23/2012,7/11/2012
150605,0,Invoices,S032904,Cust9,"54,225.15",5/16/2012,7/5/2012,7/20/2012
150755,0,Invoices,S033021,Cust9,"17,917.50",5/24/2012,7/13/2012,7/23/2012
151107,0,Invoices,S033402,Cust9,"15,304.50",6/21/2012,8/10/2012,8/16/2012
151439,0,Invoices,S033489,Cust9,"12,383.75",7/12/2012,8/31/2012,8/23/2012
151443,0,Invoices,S033486,Cust9,"1,700.00",7/12/2012,8/31/2012,8/23/2012
151540,0,Invoices,S033489,Cust9,"44,943.50",7/19/2012,9/7/2012,9/7/2012
151608,0,Invoices,S033569,Cust9,"14,631.35",7/24/2012,9/12/2012,9/20/2012
151618,0,Invoices,S033862,Cust9,600.00,7/24/2012,9/12/2012,9/20/2012
